vehicle_id,driver_id,timestamp,engine_temp,fuel_level,speed,location,odometer,acceleration,brake_pressure,rpm,gear_position,check_engine_light,error_code,maintenance_required,tire_pressure,battery_voltage,oil_quality
VH0114,DRV008,2024-07-15 15:00:00,85.0983268462344,35.457104725945875,56.47047484101688,Tlemcen,23597.059096313245,0.5857839937260025,0.3087784267420187,1465,1,0,None,1,32.24204691645746,12.79955875241697,50.75200277386311
VH0016,DRV079,2024-07-15 16:00:00,100.56030371565714,41.422901560585615,76.6305599560307,Oran,23601.945710704007,0.2710616481966947,0.3464641471065294,3542,1,0,None,0,31.544042506521183,12.851805750729255,67.10185005581341
VH0083,DRV026,2024-07-15 17:00:00,84.7721878343383,33.420644183126555,38.2674834130086,Annaba,23608.59788999551,0.6420511193997547,0.31237257480822334,1208,1,0,None,0,33.059410639165634,12.29141995428491,79.14290430235067
VH0179,DRV012,2024-07-15 18:00:00,89.57551470988244,21.241844202454008,80.94041325245358,Tlemcen,23614.531791304864,0.46901402672408193,0.471273868115617,2686,P,0,None,0,34.22463213002426,12.865467955140938,72.53782374021353
VH0072,DRV043,2024-07-15 19:00:00,95.06811397663049,61.84484702528894,74.16240087316731,Algiers,23622.34471804913,0.41831984180382,0.5575308602526301,3384,1,0,None,0,30.56897326027036,12.435193794021945,51.481483550338744
VH0124,DRV051,2024-07-15 20:00:00,95.4525848302612,56.25968862453229,84.06521150690659,Annaba,23628.089474693927,0.2097296796041591,0.4158588044484676,2744,D,1,None,0,32.3227098154489,12.831426601191495,57.92201001476639
VH0113,DRV091,2024-07-15 21:00:00,98.86952607473171,46.258507103927556,76.65870476263103,Annaba,23631.1376795274,0.5248140125418056,0.3739263941103061,1584,R,0,None,0,30.57103025629914,12.64129057643119,69.08420897969341
VH0012,DRV082,2024-07-15 22:00:00,92.11124776844667,9.584538668483178,58.51427721186483,Algiers,23635.233921107818,0.49059782921637873,0.2803676638711141,1130,P,0,None,0,33.60478881856868,13.117965013029657,90.74240537073425
VH0126,DRV100,2024-07-15 23:00:00,85.81751084720169,79.68929647059998,42.43310153944712,Algiers,23642.236991962887,0.6100606385803857,0.33844444692956666,1753,R,0,None,0,33.99868483480061,12.38998709479859,76.66162939572075
VH0053,DRV063,2024-07-16 00:00:00,86.50301254641249,17.49335627507892,50.969206494539435,Annaba,23648.876468403414,0.2975399000146148,0.4478910462266894,2702,3,0,None,0,30.84105156625008,12.561702870824774,78.31100824848718
VH0075,DRV049,2024-07-16 01:00:00,90.25672315207612,11.456204339604813,33.58274419202821,Constantine,23655.349666870115,0.7786313071414395,0.5118550606469974,2048,P,0,None,1,32.94977420303896,13.003386187394483,73.75628764481537
VH0133,DRV027,2024-07-16 02:00:00,92.49592476074383,62.30713954829474,46.18651453224435,Algiers,23662.02563885298,0.3779155826538101,0.3045128369022732,2821,R,0,None,0,34.209728013225465,12.614576050788264,94.02506735389682
VH0027,DRV009,2024-07-16 03:00:00,88.52828352151563,39.864436123772315,66.38792023812648,Tlemcen,23667.653496327195,0.3099001284942632,0.509293144180075,3238,2,0,None,1,30.440372764112663,12.40187939658912,88.71758956007238
VH0140,DRV039,2024-07-16 04:00:00,90.19203420965547,5.980847535232947,59.2837068176222,Algiers,23672.957673840505,0.6491061842197108,0.3152877384677216,3178,3,0,P0420,0,30.390359751932824,12.54672106449161,87.47358829148641
VH0145,DRV065,2024-07-16 05:00:00,74.82746139427894,35.55683549610582,56.646147898016686,Annaba,23677.643078266676,0.4054772106586011,0.49388051395292687,1188,3,0,None,0,32.33994860749982,13.129469008592926,98.64385799908203
VH0134,DRV071,2024-07-16 06:00:00,96.67355284454678,77.17803522849628,48.10345626078753,Annaba,23684.715202389085,0.816033205145171,0.29313541407418514,1409,3,0,None,0,29.32952059076065,12.160886142026351,51.02836390686908
VH0097,DRV090,2024-07-16 07:00:00,91.8111228888943,61.52492052170976,33.41401483712572,Oran,23690.360332673932,0.210269977429269,0.46825411311209186,3256,1,0,None,0,32.840142104746576,12.521860446030272,78.59992185214183
VH0005,DRV071,2024-07-16 08:00:00,100.01870413541089,36.27860229869968,62.73124669855875,Tlemcen,23691.33513386657,0.4647446406354411,0.3304015728994574,1184,1,0,None,0,32.650507645845636,12.87134228187981,59.83945929077938
VH0057,DRV007,2024-07-16 09:00:00,90.00160507407085,19.18047916345881,65.68740288702965,Oran,23697.099699443785,0.7761430491906638,0.6141462566341951,1757,D,0,None,0,34.51611262790702,12.599926432614755,99.66562476705488
VH0156,DRV072,2024-07-16 10:00:00,72.61602421478213,63.179562080477325,45.12654659929927,Algiers,23703.919727385528,0.5181976823796615,0.4306871694272424,2839,1,0,None,0,35.1043377380832,13.073466547241996,63.549659573754795
VH0078,DRV080,2024-07-16 11:00:00,86.41553810693325,88.75553009463553,51.998395947544196,Oran,23707.187572876202,0.3222095359391945,0.28762441523941307,2797,3,0,None,0,30.82122214450886,12.450780265728888,55.8885195629858
VH0069,DRV067,2024-07-16 12:00:00,88.00070076881583,64.62727180159138,83.13200181134144,Annaba,23711.100458249475,0.5137249139263943,0.3946974116122804,1627,R,0,None,0,32.261093548329384,12.721750380540659,51.737942480480505
VH0118,DRV010,2024-07-16 13:00:00,97.42903305433599,81.29038546502242,77.39246930360451,Constantine,23716.12716424704,0.4840030954076922,0.44079651401133285,3914,D,1,None,0,31.821597115153967,13.031229812517775,82.45392146062369
VH0120,DRV071,2024-07-16 14:00:00,69.29726455486605,52.1527838554371,37.73363157406574,Algiers,23723.930984013903,0.7171744758338991,0.3759235428633209,1444,R,0,None,0,32.6925671592625,12.934137157953861,51.183969339138166
VH0059,DRV085,2024-07-16 15:00:00,90.41179516948935,71.79711067410288,58.73045419153866,Annaba,23728.292133011506,0.8485632479019993,0.42213866761836893,1657,N,0,None,0,29.44779080727506,12.144745082901203,51.82654279306384
VH0033,DRV053,2024-07-16 16:00:00,95.13675215793306,89.62267737783523,81.82433523558379,Algiers,23732.678662025195,0.45723889687998187,0.27843386375344875,3718,D,0,None,0,33.39089924052647,12.983371096938313,63.6009370200871
VH0062,DRV095,2024-07-16 17:00:00,83.3851211471848,77.31789782586551,56.753685040387204,Oran,23738.653020537175,0.45006152480766326,0.37962121347040795,2869,D,0,None,0,33.66549967535236,12.614032157524361,86.04453265119977
VH0050,DRV087,2024-07-16 18:00:00,90.74628009816847,90.98539533981457,55.96585217389256,Oran,23744.064701920754,0.4169991213671397,0.2444743917414322,2593,P,0,None,0,31.434378676064334,12.358200765806387,82.21737180118569
VH0112,DRV057,2024-07-16 19:00:00,83.72963490850155,43.113960211605985,76.39106440114615,Algiers,23747.73180107523,0.5495183257012062,0.37303660783510556,1925,2,0,None,0,27.93192122957611,12.415407092071204,66.70193747930048
VH0019,DRV091,2024-07-16 20:00:00,82.7042706677961,90.42202551270566,74.80603866412824,Algiers,23752.828532585954,0.6070475492085048,0.6031612375135275,3362,R,0,None,0,30.760167124562322,12.374359511919304,63.01144181376125
VH0197,DRV086,2024-07-16 21:00:00,85.91580149868683,62.15672344817076,74.029550180709,Oran,23757.938604741692,0.5640036876165971,0.4234811951855872,1824,R,0,P0300,0,31.103479351965294,12.323533416253213,94.06395531024506
VH0123,DRV027,2024-07-16 22:00:00,82.89308007532989,87.00487660816937,56.07022876238804,Algiers,23765.46819971243,0.2328556179536403,0.2855966804825459,2817,R,0,None,0,31.798245454216023,12.959201458218338,71.53591802303546
VH0194,DRV054,2024-07-16 23:00:00,96.83618311936333,3.93765304378354,69.9433202441257,Oran,23768.575314443347,0.28599933276344913,0.3654191221043748,1962,1,0,None,1,31.637171058520018,13.202630420550934,58.18719042196747
VH0047,DRV004,2024-07-17 00:00:00,82.65048123164622,65.78523819135361,82.4211827093283,Algiers,23773.73985841632,0.7595733478097422,0.3540217511009708,1565,P,0,None,0,29.08314926805106,12.62158536559042,66.15052528912493
VH0167,DRV088,2024-07-17 01:00:00,80.97089992952073,84.79750788778986,59.25189452297135,Constantine,23779.852581217456,0.24123229447021666,0.5744961658158503,3986,P,0,None,0,32.350272401007814,13.055958473203246,67.17917819599077
VH0196,DRV023,2024-07-17 02:00:00,107.67928666839533,17.420203364319974,53.94885568029495,Algiers,23786.999664230432,0.4052123877375109,0.2907674819973665,3812,R,0,None,0,33.64639423561368,12.965766223352404,76.19005203756038
VH0033,DRV048,2024-07-17 03:00:00,99.60740011824035,66.17869334649231,78.45108958634452,Algiers,23790.802467251004,0.8782656298752982,0.3624534694653321,1660,1,0,None,0,30.88597326053396,12.272643007350604,81.63250629767015
VH0141,DRV083,2024-07-17 04:00:00,71.384866393408,82.49547142166314,90.68159704345685,Annaba,23799.52579431314,0.5223843340704598,0.29406302742065116,3888,R,0,None,1,31.667237880769566,12.535579357179635,75.23938323687746
VH0084,DRV042,2024-07-17 05:00:00,82.35231710147467,28.794936963263705,91.72507325348732,Constantine,23801.17223894171,0.522684399033001,0.5264530240690017,2570,1,0,None,0,31.90328196520097,12.946914122950197,57.40268018887835
VH0182,DRV003,2024-07-17 06:00:00,92.4246297172271,40.5246327906392,54.38232750337575,Oran,23803.20993990346,0.41368721303562767,0.21956119042584313,3744,2,0,None,0,34.758942954913294,12.936712288800924,85.13263447437956
VH0135,DRV091,2024-07-17 07:00:00,93.23755067231494,56.95177184992194,55.88939625754662,Oran,23808.64195698738,0.5831248445160508,0.29962070450831163,3776,N,0,None,0,30.855387955947656,12.317293625253308,53.452923025936656
VH0079,DRV003,2024-07-17 08:00:00,75.09507134263106,51.91676888845621,44.56256500295176,Tlemcen,23810.367163101186,0.6929691581525957,0.422210717725097,3533,P,1,P0001,0,32.58171420336915,12.204299549226837,77.91613487553778
VH0014,DRV028,2024-07-17 09:00:00,101.58565492822322,3.9189393037135645,61.77078486622197,Constantine,23814.107313180193,0.5806459510894509,0.5190024882059814,1213,N,0,None,0,33.1665248821479,12.826824397868265,70.46861986205694
VH0147,DRV063,2024-07-17 10:00:00,98.25224419181626,9.867209808541343,43.88821602813725,Constantine,23820.103671823137,0.4563198007223841,0.5015019160209914,1644,D,0,P0300,0,31.232108230245537,12.396663717199072,59.65201160392503
VH0128,DRV081,2024-07-17 11:00:00,94.81901632040339,10.046657930436131,52.10049837438759,Algiers,23827.96683593481,0.43061342584812906,0.4878408151356184,1932,P,0,None,0,29.9669838132446,12.599567009615162,86.41527424516305
VH0054,DRV031,2024-07-17 12:00:00,103.5672849071212,26.2267905499175,70.51694697243585,Annaba,23833.526443195726,0.49349240107692505,0.4251210787004703,1448,N,0,None,0,31.74991819162281,12.453250297590268,68.37513542229527
VH0148,DRV010,2024-07-17 13:00:00,94.52289992570918,24.586411280244924,65.84966115209095,Oran,23839.283851042932,0.5815877587325563,0.41171221948517134,999,N,0,None,0,27.546142158364717,12.413871171550943,74.38978130102096
VH0029,DRV049,2024-07-17 14:00:00,94.48580879251847,74.22223837867996,32.83918042249459,Oran,23845.629736355426,0.07300999573069855,0.5291413803351761,2154,3,0,None,0,32.533625673313715,12.589526241206547,84.9999424328202
VH0024,DRV086,2024-07-17 15:00:00,105.57679271822242,57.27443860161445,83.55438447411579,Annaba,23847.4456516721,0.5861128933932388,0.5321107714654412,1231,D,0,None,0,30.194784612768157,12.762654243927269,91.51842469398701
VH0082,DRV094,2024-07-17 16:00:00,101.0121958072771,76.39760846452411,43.69505869272395,Annaba,23853.672718872374,0.6729566652712393,0.36387081026832385,1651,1,0,None,0,30.576092420180032,13.272037809631934,58.332165567578855
VH0063,DRV021,2024-07-17 17:00:00,81.5849254108847,6.989605741087013,45.585991141814944,Constantine,23858.68000430164,0.4527369726974888,0.36682361545270376,2132,2,0,None,0,36.20485661532888,12.314099293184967,69.6813052065773
VH0105,DRV100,2024-07-17 18:00:00,96.33195178671916,48.521423747160064,41.41616772353326,Annaba,23862.0841218811,0.364347395862313,0.2630467751356269,3243,2,1,None,0,32.450005715505434,12.400835940102745,53.937735340813305
VH0057,DRV053,2024-07-17 19:00:00,83.35732135041418,32.37755792652695,50.08074992153986,Annaba,23865.16144960518,0.32140545295151657,0.4236835940160665,3937,2,0,None,0,31.307586577742153,12.429582424124122,53.28636992078208
VH0136,DRV087,2024-07-17 20:00:00,95.04154550950278,84.99393107557464,46.547904320012584,Algiers,23869.997591820702,0.10592808082513516,0.4264400599124647,2016,D,0,None,0,31.58962237841321,12.722204043257442,76.79815727889721
VH0062,DRV076,2024-07-17 21:00:00,94.76613507019815,70.77891569099033,46.913498382166466,Constantine,23876.6304866619,0.5013652561233931,0.2793152263989365,2172,1,0,P0001,1,33.18982222733604,12.329091013946618,79.69761949450513
VH0157,DRV089,2024-07-17 22:00:00,76.16532687544014,86.92584708267962,23.035919224028326,Tlemcen,23883.80409353792,0.5555542164069569,0.4529512796665227,2575,2,0,None,0,31.8710764963219,12.720654877474812,58.17865495225581
VH0017,DRV054,2024-07-17 23:00:00,88.78154388688965,4.642712240606006,61.948910880807205,Tlemcen,23888.55175859634,0.6640199857258311,0.29784613793616377,3109,D,1,None,0,29.72727626725279,11.976340478934736,57.54228650662533
VH0066,DRV057,2024-07-18 00:00:00,92.65257023580402,72.08234895666004,63.4809775172334,Oran,23895.644580015523,1.000700403815638,0.3801388389581431,1482,P,1,None,1,31.670166001560588,12.254324838352606,82.89598214276205
VH0006,DRV020,2024-07-18 01:00:00,85.63709809005843,54.0008352159578,93.66610106838314,Annaba,23898.47680489559,0.518003999107207,0.5108510598587361,1537,2,0,None,0,32.14023884498594,12.551962074248424,91.72226101448025
VH0058,DRV049,2024-07-18 02:00:00,93.14709942390759,82.50000290155658,67.2951149649834,Algiers,23902.586995563877,0.7120997177445293,0.5336311480152174,2184,N,0,None,0,33.13046947549539,12.360052446478813,99.36360383218371
VH0069,DRV007,2024-07-18 03:00:00,98.05897777001069,50.7160590925821,52.551164704227816,Annaba,23911.009003207473,0.17738787623396152,0.2941767319666974,2546,N,0,None,0,34.06551856809138,12.848484635009344,64.1957153792112
VH0156,DRV029,2024-07-18 04:00:00,89.69406935769244,54.0209077901909,41.98927532289868,Oran,23918.401226054906,0.4059199481599079,0.33884883341367444,3583,3,0,None,0,30.40934041206479,12.53180660207165,95.69685594814523
VH0062,DRV048,2024-07-18 05:00:00,92.24599476708259,5.176738094206512,58.555853103011074,Annaba,23921.790869820896,0.7022594126032717,0.49481157698956063,3058,1,0,None,0,33.35145718027404,12.370649586151215,86.67872154280815
VH0169,DRV093,2024-07-18 06:00:00,103.83424078555976,66.85228650359667,66.73084334088838,Tlemcen,23928.27594434714,0.5290466784162547,0.4579188326352675,3484,3,0,None,0,31.651970790919204,12.548861836228195,51.37765404349211
VH0197,DRV013,2024-07-18 07:00:00,94.73196583225226,27.313987560505005,52.449770710214324,Constantine,23932.140773156963,0.7246451721929761,0.4676432746364093,2173,D,0,None,0,31.897208021395752,12.75499047129444,64.60127237598915
VH0082,DRV003,2024-07-18 08:00:00,92.00824289674473,1.9693922178820489,60.91524039522858,Annaba,23936.548185092353,0.7194061808334032,0.11305024737521702,3968,3,0,None,0,29.49701501816556,12.946055909391074,72.29988883190684
VH0169,DRV002,2024-07-18 09:00:00,80.4192062035864,6.6437162506030045,88.4603114108823,Tlemcen,23941.44533785377,0.8410399737238881,0.28305786107893377,2524,R,0,None,0,28.9405451107225,12.798321928736094,66.99118311834886
VH0177,DRV016,2024-07-18 10:00:00,96.7102601138885,95.72856089660256,54.23834809441255,Tlemcen,23943.778524314283,0.6490156799308683,0.4521619873923735,1481,P,0,None,0,31.308575422331444,12.763583989509778,95.2572230572963
VH0177,DRV094,2024-07-18 11:00:00,93.30149949391938,34.6077289579847,31.698366678112667,Oran,23949.383053098263,0.47118071152818236,0.552052923161301,1934,R,0,None,0,33.19676437019635,13.07891923221932,96.24022532399971
VH0071,DRV006,2024-07-18 12:00:00,102.83739433701408,86.8075628621159,73.10230181087152,Constantine,23957.13121471662,0.6771564334467767,0.3379663396552817,3206,3,0,None,1,31.5120491512996,12.131882913721011,67.12225280157378
VH0131,DRV045,2024-07-18 13:00:00,90.46878543303312,95.96772340692559,64.71482168722581,Oran,23961.8332140887,0.3028151557328348,0.3985172298023948,2016,N,0,None,1,32.36672234773142,12.634912632964927,69.95644385768443
VH0010,DRV071,2024-07-18 14:00:00,71.83733499866004,94.32671888373227,34.365119831131295,Algiers,23965.734028988343,0.9243795183285464,0.2884282094662744,1079,2,0,None,0,26.857350103086727,12.55431210454014,88.8447383554095
VH0098,DRV005,2024-07-18 15:00:00,72.99879131171738,88.17252406994201,66.41465515914442,Constantine,23969.566683985602,0.4028870525162992,0.5573902605919434,3098,D,0,None,0,32.59548335861281,12.671669800933003,57.912779216698006
VH0089,DRV056,2024-07-18 16:00:00,97.35680763759733,89.48439124613009,45.0320467629338,Algiers,23970.21091416189,0.49650936697324266,0.29485777115863654,1937,1,0,None,0,34.21580098481275,12.470835175669535,56.23954525738878
VH0035,DRV071,2024-07-18 17:00:00,84.29806402301847,28.90080443409515,66.6198360354661,Constantine,23970.362983601295,0.5604142855600575,0.48689865898104256,1602,1,0,None,0,30.609751183014804,12.559743046016969,87.21218650546598
VH0002,DRV098,2024-07-18 18:00:00,94.36767751110497,15.146989026035829,88.60895263806437,Tlemcen,23979.088348703837,0.6358578893344247,0.30100391337904847,1848,2,0,None,0,33.093481289120454,12.802061696749641,76.33072678197415
VH0124,DRV032,2024-07-18 19:00:00,91.14232644502356,63.92625620879237,57.34545998485168,Algiers,23983.200931405758,0.7473944573572686,0.16505528860364982,2461,2,0,None,0,32.247540909643284,12.869073563653917,59.169070733995426
VH0024,DRV049,2024-07-18 20:00:00,88.33160332306079,48.81055918688239,76.2490679855473,Constantine,23986.362821864033,0.34327927347273646,0.43719787152946776,1070,1,0,None,0,30.253871603359677,12.529264949968606,92.9952024290287
VH0074,DRV013,2024-07-18 21:00:00,89.03638714411777,9.874671869517105,41.57269023221434,Constantine,23989.590493899486,0.2639671665183886,0.3905773725698505,826,3,0,None,0,31.356510413022132,12.199150591795348,70.84643402412576
VH0166,DRV030,2024-07-18 22:00:00,81.34610494954774,67.75413160224109,37.20871280493479,Algiers,23994.46887921456,0.3302554727143501,0.45879308137594754,1198,N,0,P0001,0,33.52312374085963,12.962919442409952,80.82938253645214
VH0022,DRV025,2024-07-18 23:00:00,89.84222311100329,56.286000748477335,90.26055708593506,Constantine,23998.977713186974,0.5383171438140865,0.4202553329891335,2331,P,0,None,0,29.811561792277253,12.407021446440798,99.20150805565393
VH0154,DRV085,2024-07-19 00:00:00,84.15506567205601,86.30674008104391,64.61722520334506,Oran,24004.754263973053,0.6341594751012187,0.2960608501258827,3631,R,0,P0300,0,34.425801262548674,12.223261050501543,97.40660015094929
VH0171,DRV060,2024-07-19 01:00:00,86.27743479874295,60.91837956883987,69.55004911742006,Oran,24007.175094784478,0.6230247464788422,0.37340577317449974,3287,N,0,None,0,34.91520530164868,12.706332592998505,55.466915568741264
VH0183,DRV059,2024-07-19 02:00:00,86.76350955290839,57.39461797217537,77.28033454268065,Algiers,24013.053124057424,0.5685371632064449,0.5144878700319201,1845,D,0,None,1,30.8724816022114,12.715554905931189,87.41617499177012
VH0039,DRV085,2024-07-19 03:00:00,87.73306730101281,44.07517233326279,52.082777853030635,Tlemcen,24019.208778466764,0.5630417043238964,0.4746213985973052,1526,1,0,None,0,32.62635414303264,13.014270241507647,88.46243280099156
VH0157,DRV028,2024-07-19 04:00:00,99.22173456507086,46.27870698888703,72.37674539644001,Annaba,24023.630211746287,0.7195792622904917,0.4560032385817522,992,D,0,None,0,33.19073579397832,12.5205578138051,91.67733959021504
VH0020,DRV058,2024-07-19 05:00:00,88.70209170795306,95.43812269791161,70.10316243463225,Algiers,24030.266203611784,0.6702071032299002,0.6091288194922505,3674,N,0,None,0,28.623175135250218,12.679744887713237,95.57929067019921
VH0041,DRV020,2024-07-19 06:00:00,100.23702336590098,13.844600940023932,40.57792768826454,Algiers,24037.89345812589,0.2168402824139507,0.4563724167157498,1953,D,0,None,0,32.65737437020682,12.712390536346161,89.31960560205553
VH0182,DRV034,2024-07-19 07:00:00,105.37854951326482,44.621881858218714,82.6947796711903,Algiers,24042.33014736638,0.5918794135809704,0.49583729124838993,3196,R,0,None,0,26.314713697437732,12.492666972068896,75.23556632557305
VH0148,DRV005,2024-07-19 08:00:00,98.5494465105615,65.58272339268429,79.602907739693,Algiers,24047.214147013245,0.6209718828780342,0.24709441124375028,2009,3,1,None,0,32.99742959479187,12.481000565808763,74.19314052016492
VH0108,DRV082,2024-07-19 09:00:00,95.34468535068511,43.30106455903996,40.74424141443407,Oran,24052.87673995512,0.35604172715687094,0.4989654832574214,2661,1,0,None,0,29.39533311243984,12.977025368575056,88.48739286990369
VH0147,DRV060,2024-07-19 10:00:00,93.2683220948352,28.321562704075774,63.00429662192692,Algiers,24059.16119244086,0.6605372362413809,0.4369706876531305,2603,R,0,None,0,34.16354911084164,12.44919878100079,77.98797552494145
VH0084,DRV043,2024-07-19 11:00:00,98.65358709050071,28.735737076285485,56.533803946305845,Tlemcen,24065.69310341791,0.4894741096761206,0.4727297361061221,1494,1,0,None,0,30.812894325486603,12.427701596985594,52.081825047483434
VH0111,DRV057,2024-07-19 12:00:00,90.8936073859624,23.365604625771574,81.27461204888905,Annaba,24072.04932212921,0.6470570469159914,0.4224031181174927,3490,1,0,None,0,30.811915511397782,13.021796830257562,58.80517311810319
VH0066,DRV057,2024-07-19 13:00:00,99.84569845957199,34.390320058308966,38.84081990822084,Annaba,24078.515356000025,0.24168762339675492,0.4843276223381807,3212,3,0,None,0,32.24382490293489,12.182998721004056,56.21484522573705
VH0158,DRV075,2024-07-19 14:00:00,96.14105805289684,87.1674775583567,114.03622536315794,Tlemcen,24083.869391046228,0.28534368469640986,0.4250420742868239,2412,D,0,None,0,30.587484050750433,12.814357179105503,55.65091561627107
VH0053,DRV054,2024-07-19 15:00:00,86.40159539219613,50.52245503229952,57.38273745942188,Algiers,24090.452295727115,0.7008489617530612,0.4195324310404617,2529,D,0,None,0,30.39357163186803,12.924623717712862,70.32582143865034
VH0034,DRV081,2024-07-19 16:00:00,98.95850880102806,24.023872807781842,71.07667749271786,Annaba,24096.962078782944,0.662025191371532,0.5783808593045807,891,1,0,None,0,34.32820236569587,12.22197949373982,56.32537679339847
VH0150,DRV045,2024-07-19 17:00:00,90.91480005977569,38.45267170265324,80.81247498004205,Oran,24101.697405285326,0.08197875181428543,0.4345361718782299,3695,1,0,None,0,32.94666641836969,12.399703438533386,71.95074999824834
VH0067,DRV086,2024-07-19 18:00:00,88.93867992387683,10.583041207856802,57.060009852447834,Annaba,24109.324365484754,0.46493184792859704,0.5648891496470649,1598,D,0,None,0,34.15558394405415,12.471708764907309,95.9872957425801
VH0134,DRV037,2024-07-19 19:00:00,85.23800839601013,90.40357397387379,58.275871716070824,Tlemcen,24111.44921055772,0.018733728473905475,0.457172681505307,2955,D,0,None,1,32.52251376440608,13.047378330199237,70.47832461440316
VH0027,DRV084,2024-07-19 20:00:00,91.66018847874572,40.8197832091432,52.45753659272058,Annaba,24116.73997491152,0.8997157383550833,0.5421094215047871,2459,3,0,None,0,30.590905799301577,12.778682357035315,74.91167476323051
VH0010,DRV048,2024-07-19 21:00:00,99.96462615412983,98.03912045930757,46.718015608033234,Tlemcen,24122.557057519036,0.39405911422468815,0.4108272117241239,2559,3,0,None,0,32.42885458928494,12.978224190034089,54.277747242146106
VH0073,DRV054,2024-07-19 22:00:00,98.88940005593037,34.753877326251924,64.07788721689082,Algiers,24127.51627699056,0.4408573687838249,0.3426010510972593,3487,N,0,None,0,31.889562277891006,12.899970669465548,95.13372203865738
VH0096,DRV048,2024-07-19 23:00:00,93.53393797458956,83.6356047227121,57.97099979737568,Annaba,24136.138216558607,0.35491294030313497,0.34449780159311316,2865,D,0,None,0,31.08389892441047,12.443308020390932,90.2857408025005
VH0048,DRV006,2024-07-20 00:00:00,95.99643640725036,25.63853132914532,52.35938702511756,Tlemcen,24140.94757483856,0.43310784160022003,0.3732672672166274,3021,R,0,None,0,33.98396881385841,13.057500111527004,72.60276909653956
VH0070,DRV034,2024-07-20 01:00:00,102.71696791522558,7.615289337760222,53.23554077949447,Oran,24148.733737666727,0.38298429904803244,0.1991495372711766,2361,N,0,None,0,32.81527851821929,12.326139024231338,76.16180760556306
VH0187,DRV063,2024-07-20 02:00:00,88.50033708829139,3.1733361673800697,68.64350180839713,Oran,24152.688144458378,0.7390895403293443,0.3100001493029901,3383,3,0,None,0,32.54434670879574,12.577671713498829,96.59193799456459
VH0100,DRV078,2024-07-20 03:00:00,78.84579996469793,60.616842664478355,48.036547059741835,Constantine,24157.312756041778,0.4664708668724854,0.5060537876851035,2504,2,1,None,0,31.1609740277449,12.563815329748044,71.20833979852577
VH0059,DRV048,2024-07-20 04:00:00,103.01129852178573,31.15736716735894,56.29552847411655,Annaba,24162.82581447652,0.38675140307207884,0.4912038448600166,3111,R,0,None,0,33.85770118165375,12.636261374803741,56.09439974907548
VH0002,DRV023,2024-07-20 05:00:00,84.70221747969282,44.351988047582836,73.4800108768366,Algiers,24167.55969416194,0.586454455935068,0.4381824623727044,1997,3,0,None,0,31.217194089823405,13.10632172164655,79.5925365189581
VH0157,DRV084,2024-07-20 06:00:00,83.09661876656095,81.86470356007953,63.70838205103949,Constantine,24170.205097733244,0.1101224745972238,0.5993000412097519,3533,N,0,None,0,32.96993491210276,12.334536617227549,66.53902392404207
VH0196,DRV013,2024-07-20 07:00:00,72.03802244665448,24.810808569480216,44.256611004620865,Annaba,24175.94183159164,0.3756858999627575,0.33349410432098653,2297,N,0,None,0,34.09307102828719,12.60445576591335,67.07238877869064
VH0065,DRV047,2024-07-20 08:00:00,95.71283053164296,30.865247673491325,59.64193396879545,Oran,24181.104516379834,0.454108077800199,0.4471725957858254,3433,1,0,P0001,1,32.171029293928875,12.662326342869964,95.5522711100779
VH0083,DRV044,2024-07-20 09:00:00,73.78547375447778,84.53361850586673,66.55532431714454,Algiers,24184.94196898077,0.2720120177632417,0.472921802496582,2336,N,0,None,0,33.68754896656799,12.58749496386968,83.42227608530885
VH0154,DRV032,2024-07-20 10:00:00,82.49741192308264,49.27622733435041,74.83908286854364,Oran,24185.54550728598,0.6082134244232756,0.3774632851592285,3326,3,0,P0300,0,33.454346890444135,12.622407474771821,85.84121994198021
VH0010,DRV026,2024-07-20 11:00:00,95.88236794515059,82.76651670524876,48.669319998826495,Annaba,24187.47388890213,0.4870129948910393,0.3567563959085137,3421,3,0,None,0,29.543150668990965,11.926712980460076,85.70602646870353
VH0053,DRV053,2024-07-20 12:00:00,97.21921252408372,37.44760034663164,51.62205415948298,Algiers,24189.495365151382,0.61454303702966,0.3952525241075535,3277,2,0,None,0,33.18919266300879,12.607207090334608,81.32102106455065
VH0079,DRV014,2024-07-20 13:00:00,83.48295851781766,39.83699808271085,49.57260016919705,Algiers,24194.370580384566,0.6094328956933777,0.3561178941181246,1202,P,0,None,0,30.59925666792584,12.729123442130065,98.05279495035566
VH0059,DRV052,2024-07-20 14:00:00,88.65846673007594,16.713836177825627,50.31719700912317,Constantine,24201.589605246834,0.7874524608040658,0.6219400183135487,1314,N,0,None,0,32.69527388586283,12.551779493115085,62.02199483676392
VH0150,DRV036,2024-07-20 15:00:00,81.27405473593846,91.63458535949664,66.07507073545672,Algiers,24205.102338757137,0.3061066012177681,0.39034761876851704,2293,3,0,None,1,33.592599813206704,12.72193547369931,73.06996666715958
VH0179,DRV008,2024-07-20 16:00:00,84.51603212188817,89.67836940126095,68.91733694825473,Annaba,24211.303688442313,0.691146601285801,0.45252804786628437,1669,N,0,None,0,33.26764901431986,12.514018757185411,83.80376801712751
